time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.09532937350105523,0.04713225479140228,11.47530606529241,6.281172596549769,0.02011445250533228,0.0,-0.22603883707560274,0.07547929693893295,2.7872555491286635,-0.07780972498509388,0.006208921864587119,0.0,457.8563732902029,459.4472571886159,459.44304124651063,456.5407142051287
1.2600000000000007,-0.10929291378935871,0.051603640163806294,11.644698673087909,6.276318623533095,0.020091299771180182,0.0,-0.2394319052510209,0.07310217161891683,2.858985952662205,-0.0879281162052655,-0.0187801149048762,0.0,436.9063230287664,434.8179087144037,435.4125263970259,434.5596959272409
1.3200000000000007,-0.12416630386298894,0.05579058919833641,11.823950254116657,6.27117458985494,0.01985070388212762,0.0,-0.25626237752887787,0.06581625954441812,3.1154007626187084,-0.08167416002369163,0.015651571679365907,0.0,489.8807453661254,492.43438508368433,491.3564826567623,491.8145995098631
1.3800000000000008,-0.13989993214002638,0.05950918033111486,12.011009880646828,6.265985282161267,0.020484844707520544,0.0,-0.26826386432984217,0.05769540777265114,3.11990037150979,-0.0984563724551896,-0.0022737855291626646,0.0,416.07240453957786,414.499947001257,415.983490151258,414.50432613332873
1.4400000000000008,-0.15643530782213325,0.06257899670876628,12.201934698840404,6.259795852300638,0.02042819937406737,0.0,-0.2828992791373045,0.04400180997954856,3.2439050682646187,-0.11476654600842905,0.0015910500466493566,0.0,454.3698712267536,454.6796344884329,453.5195970759558,452.19842564903973
1.5000000000000009,-0.17394223843931317,0.06457790382414282,12.40487639086331,6.252755514027779,0.02040571191256113,0.0,-0.30065471031990604,0.021757492467323843,3.5199875699303047,-0.12305045133748803,-0.004629292559013878,0.0,499.84115362576074,499.38763670666725,498.6628650257461,498.046596246594
1.560000000000001,-0.1923638024049185,0.06528937032128607,12.617068561791706,6.245267323056186,0.020386397112178045,0.0,-0.31338389924325677,0.001276519238544144,3.552960805224616,-0.12855763076487925,0.007139259348888882,0.0,427.36895537314416,428.3709377417999,427.16910727009264,426.6843122449387
1.620000000000001,-0.2115332863342045,0.06466540238918635,12.83036432122854,6.237532951814808,0.020627423174147452,0.0,-0.3256298725857067,-0.02275311782404093,3.5568568140590138,-0.12961181622734289,-0.003101549650247681,0.0,417.88200817585084,416.9882454195749,418.758409127937,418.65037063624595
1.680000000000001,-0.23149814604930324,0.06232926177740828,13.046704936739731,6.229797406403298,0.020102205359884273,0.0,-0.33982786584591174,-0.055891532323520066,3.654152016874889,-0.12758915577553526,-0.023538409380064265,0.0,449.2123780775684,447.55209446053334,448.1576854087135,448.30701570847935
1.740000000000001,-0.2522961857355083,0.05785844378910627,13.268652214277472,6.222327748273489,0.019359740405670678,0.0,-0.35333386146390866,-0.09387848823736492,3.743758181188148,-0.118934645252938,0.003748251514397595,0.0,446.02410785649255,448.24723538761623,445.7895109029496,446.48211424038163
